id,transmission,warranty,mileage,tuning_history,special_history,usage_change,accident,little_accident
37723064,오토,자가보증,"8,373km",없음,없음,없음,없음,없음
38562559,-,자가보증,"83,117km",없음,없음,없음,없음,있음
38082957,오토,보험사보증,"148,246km",없음,없음,없음,없음,없음
38518834,오토,보험사보증,"92,440km",없음,없음,있음 / 렌트,없음,있음
38532620,오토,보험사보증,"168,735km",없음,없음,있음 / 렌트,없음,있음
38162720,오토,자가보증,"134,774km",없음,없음,있음 / 렌트,없음,없음
38059733,-,보험사보증,"48,082km",없음,없음,없음,없음,없음
38573236,오토,보험사보증,"28,115km",없음,없음,없음,없음,없음
38389351,오토,자가보증,"180,535km",없음,없음,없음,없음,없음
38331278,-,보험사보증,"86,047km",없음,없음,없음,없음,없음
38474947,-,보험사보증,"52,499km",없음,없음,없음,없음,없음
38097364,오토,보험사보증,"26,793km",없음,없음,있음 / 렌트,없음,없음
37502499,오토,보험사보증,"105,717km",없음,없음,있음 / 렌트,없음,있음
38490481,-,보험사보증,"74,443km",없음,없음,없음,없음,없음
38397972,-,보험사보증,"141,559km",있음 / 적법,없음,없음,있음,있음
38012457,오토,보험사보증,"62,427km",없음,없음,없음,있음,있음
38337035,오토,보험사보증,"83,889km",없음,없음,없음,없음,있음
38464137,오토,보험사보증,"24,215km",없음,없음,없음,없음,없음
38332639,-,자가보증,"63,213km",없음,없음,없음,없음,없음
38480294,-,보험사보증,"25,948km",없음,없음,없음,없음,없음
38230490,오토,보험사보증,"107,882km",없음,없음,없음,없음,없음
38338240,-,보험사보증,"146,649km",없음,없음,있음 / 렌트,있음,있음
38605672,-,보험사보증,"10,093km",없음,없음,없음,없음,없음
38117582,-,자가보증,"44,921km",없음,없음,없음,없음,있음
38368084,-,보험사보증,"58,990km",없음,없음,없음,없음,없음
38441452,오토,자가보증,"65,086km",없음,없음,없음,없음,없음
38378061,-,보험사보증,"68,232km",없음,없음,없음,없음,없음
38434938,오토,자가보증,"98,511km",없음,없음,있음 / 렌트,있음,있음
38570267,오토,자가보증,"204,998km",없음,없음,없음,없음,있음
38265558,-,보험사보증,"124,775km",없음,없음,없음,있음,없음
38609337,오토,자가보증,"26,747km",없음,없음,없음,있음,있음
38542042,-,보험사보증,"6,012km",없음,없음,없음,없음,없음
38573705,오토,보험사보증,"102,877km",없음,없음,없음,없음,없음
38535896,오토,보험사보증,"88,595km",없음,없음,없음,없음,있음
38498540,오토,자가보증,"18,075km",없음,없음,없음,없음,없음
38509015,오토,보험사보증,"22,442km",없음,없음,없음,없음,없음
38572402,-,보험사보증,"154,027km",없음,없음,없음,없음,없음
37712630,오토,자가보증,"308,586km",없음,없음,없음,없음,없음
38603513,-,보험사보증,"144,975km",있음 / 적법,없음,없음,없음,없음
38623773,-,자가보증,"104,982km",없음,없음,없음,없음,없음
38400685,-,자가보증,"36,944km",없음,없음,없음,없음,없음
38435672,-,보험사보증,"17,820km",없음,없음,없음,없음,없음
37915545,-,자가보증,"64,065km",없음,없음,없음,있음,있음
38214144,-,보험사보증,"38,379km",없음,없음,없음,없음,없음
38435642,-,자가보증,"145,637km",없음,없음,없음,없음,없음
38608096,오토,보험사보증,"28,222km",있음 / 적법,없음,없음,없음,없음
38367555,-,보험사보증,"64,949km",없음,없음,없음,없음,없음
38394124,-,자가보증,"16,547km",없음,없음,없음,없음,없음
38513564,-,보험사보증,"96,416km",없음,없음,없음,없음,없음
38336365,-,보험사보증,"59,796km",없음,없음,있음 / 렌트,없음,없음
37945388,오토,보험사보증,"194,250km",없음,없음,있음 / 렌트,없음,있음
38193715,오토,보험사보증,"153,224km",없음,없음,있음 / 렌트,없음,없음
38369006,-,보험사보증,"65,844km",없음,없음,있음 / 렌트,없음,없음
38101627,오토,보험사보증,"19,112km",없음,없음,있음 / 렌트,없음,있음
38485348,오토,보험사보증,"121,086km",없음,없음,없음,없음,없음
38203561,오토,보험사보증,"105,088km",없음,없음,없음,없음,없음
38470028,오토,보험사보증,"81,447km",없음,없음,없음,없음,있음
38210253,-,보험사보증,"154,635km",없음,없음,없음,없음,있음
37959374,-,보험사보증,"51,192km",있음 / 적법 / 구조,없음,없음,없음,있음
37416969,오토,자가보증,"129,074km",없음,없음,없음,있음,있음
38021561,-,보험사보증,"67,520km",없음,없음,없음,없음,있음
38597394,-,보험사보증,"113,927km",없음,없음,없음,없음,있음
38470033,오토,보험사보증,"96,481km",없음,없음,없음,없음,없음
38519618,-,보험사보증,"72,113km",없음,없음,있음 / 렌트,없음,없음
38351553,-,보험사보증,"161,824km",없음,없음,없음,없음,없음
38206393,오토,자가보증,"33,325km",없음,없음,없음,없음,없음
38578891,-,자가보증,"103,332km",없음,없음,없음,없음,없음
37324476,오토,자가보증,"168,040km",없음,없음,없음,있음,없음
38554958,-,자가보증,"54,264km",없음,없음,없음,없음,있음
38334881,-,자가보증,"55,487km",없음,없음,없음,없음,없음
38371796,오토,자가보증,"127,586km",없음,없음,없음,없음,있음
38623886,-,자가보증,"158,213km",없음,없음,없음,없음,없음
38624155,-,자가보증,"55,280km",없음,없음,없음,없음,없음
38480505,-,자가보증,"11,156km",없음,없음,없음,없음,없음
38620537,-,자가보증,"140,971km",없음,없음,없음,없음,없음
38242254,오토,보험사보증,"149,000km",없음,없음,없음,없음,있음
38321314,-,자가보증,"135,000km",없음,없음,없음,없음,없음
37760381,오토,자가보증,"172,000km",없음,없음,없음,없음,있음
38297489,-,보험사보증,"188,000km",없음,없음,없음,없음,없음
37687023,-,자가보증,"211,000km",없음,없음,없음,없음,있음
38276237,오토,자가보증,"145,000km",없음,없음,없음,없음,있음
38558537,오토,자가보증,"97,000km",없음,없음,없음,없음,있음
37839577,오토,보험사보증,"177,000km",없음,없음,있음 / 렌트,없음,없음
36978184,오토,보험사보증,"94,416km",없음,없음,없음,없음,없음
38520916,오토,보험사보증,"97,563km",없음,없음,없음,없음,없음
38597420,오토,보험사보증,"94,039km",없음,없음,없음,없음,있음
37194121,오토,보험사보증,"130,041km",없음,없음,없음,없음,있음
38498778,-,보험사보증,"31,048km",없음,없음,없음,없음,없음
38542637,-,보험사보증,"38,156km",없음,없음,없음,없음,없음
38620517,오토,보험사보증,"94,999km",있음 / 적법,없음,없음,없음,없음
38588607,오토,보험사보증,"144,575km",없음,없음,있음 / 렌트,없음,있음
38618419,오토,보험사보증,"68,923km",없음,없음,없음,없음,있음
38131700,오토,보험사보증,"111,508km",없음,없음,있음 / 렌트,없음,없음
37707342,오토,보험사보증,"191,105km",없음,없음,없음,없음,있음
37876064,오토,보험사보증,"141,591km",없음,없음,없음,없음,없음
38446654,오토,보험사보증,"135,408km",없음,없음,없음,없음,있음
38513187,오토,자가보증,"91,644km",없음,없음,없음,없음,없음
38271566,-,보험사보증,"70,817km",없음,없음,없음,없음,없음
36179776,오토,보험사보증,"99,467km",없음,없음,없음,없음,있음
38604120,-,보험사보증,"31,403km",없음,없음,없음,없음,없음
38295451,-,보험사보증,"171,927km",없음,없음,없음,없음,있음
37452264,-,보험사보증,"76,406km",없음,없음,없음,없음,없음
38604314,-,보험사보증,"38,992km",없음,없음,없음,없음,없음
38392848,-,보험사보증,"118,311km",없음,없음,없음,없음,있음
38304502,-,보험사보증,"141,368km",없음,없음,없음,없음,없음
38035872,-,보험사보증,"98,216km",없음,없음,있음 / 렌트,없음,있음
38547821,-,보험사보증,"4,404km",없음,없음,없음,없음,없음
37752276,-,보험사보증,"102,441km",없음,없음,없음,없음,있음
36907686,-,보험사보증,"156,383km",없음,없음,없음,없음,없음
38226842,-,보험사보증,"172,669km",없음,없음,없음,없음,있음
37553177,오토,보험사보증,"84,493km",없음,없음,없음,없음,없음
38231072,-,보험사보증,"6,795km",없음,없음,없음,없음,없음
38470339,-,보험사보증,"43,886km",없음,없음,없음,없음,없음
38148903,-,보험사보증,"62,854km",없음,없음,없음,없음,있음
38392835,-,보험사보증,"39,543km",없음,없음,없음,없음,있음
38001681,-,보험사보증,"48,826km",없음,없음,없음,없음,있음
38362619,-,보험사보증,"88,701km",없음,없음,없음,없음,없음
38400060,-,보험사보증,"70,430km",없음,없음,없음,없음,없음
38373661,-,보험사보증,"75,671km",없음,없음,없음,없음,없음
38291214,-,보험사보증,"97,534km",없음,없음,없음,없음,없음
38306882,-,보험사보증,"94,713km",없음,없음,없음,없음,없음
38214179,-,보험사보증,"32,642km",없음,없음,없음,없음,없음
38174055,-,보험사보증,"39,049km",없음,없음,없음,없음,없음
38391801,오토,자가보증,"41,943km",없음,없음,없음,없음,없음
38206624,-,보험사보증,"54,524km",없음,없음,없음,없음,있음
38523811,-,보험사보증,"17,056km",없음,없음,없음,없음,없음
38465220,-,보험사보증,"26,574km",없음,없음,없음,없음,없음
38565974,오토,보험사보증,"49,253km",없음,없음,없음,없음,없음
38130877,-,보험사보증,"117,279km",없음,없음,없음,있음,있음
38565795,오토,자가보증,"53,322km",없음,없음,없음,없음,없음
38293491,오토,자가보증,"11,216km",없음,없음,없음,없음,없음
38599457,오토,보험사보증,"7,903km",없음,없음,없음,없음,없음
38356289,오토,보험사보증,"68,712km",없음,없음,없음,없음,없음
38589126,-,보험사보증,"45,907km",없음,없음,있음 / 렌트,없음,없음
38481623,-,자가보증,"112,433km",없음,없음,없음,있음,있음
38035429,-,자가보증,"29,730km",없음,없음,없음,없음,없음
38023127,-,보험사보증,"85,821km",있음 / 적법,없음,없음,없음,없음
38501673,-,자가보증,"69,545km",없음,없음,없음,없음,있음
38498264,-,보험사보증,"34,655km",없음,없음,없음,없음,없음
37278914,오토,보험사보증,"53,170km",없음,없음,있음 / 렌트,없음,있음
38337927,오토,보험사보증,"47,268km",없음,없음,없음,없음,있음
38481870,-,보험사보증,"33,779km",없음,없음,없음,없음,없음
38332137,-,보험사보증,"37,797km",없음,없음,없음,없음,없음
38463115,오토,보험사보증,"41,202km",없음,없음,없음,없음,없음
38507745,오토,보험사보증,"29,028km",없음,없음,없음,없음,없음
38557524,-,보험사보증,"65,209km",없음,없음,없음,없음,없음
38567019,오토,보험사보증,"79,243km",없음,없음,없음,없음,있음
38346578,-,보험사보증,"107,468km",없음,없음,있음 / 렌트,없음,있음
38474941,-,보험사보증,"7,683km",없음,없음,없음,없음,없음
38497546,오토,보험사보증,"10,169km",없음,없음,없음,없음,없음
38522730,-,보험사보증,"51,987km",없음,없음,없음,있음,있음
37897908,-,보험사보증,"29,365km",없음,없음,없음,없음,있음
38612927,오토,자가보증,"192,066km",없음,없음,있음 / 렌트,없음,없음
38633124,오토,자가보증,"20,720km",없음,없음,없음,없음,없음
37887021,-,자가보증,"85,429km",없음,없음,없음,없음,있음
38480973,-,보험사보증,"96,755km",없음,없음,없음,없음,없음
37784820,-,보험사보증,"117,042km",없음,없음,없음,없음,없음
37305848,-,보험사보증,"143,777km",없음,없음,없음,있음,있음
38618524,-,보험사보증,"44,904km",없음,없음,없음,없음,없음
38291501,-,보험사보증,"92,129km",없음,없음,있음 / 렌트,없음,없음
38620521,-,자가보증,"22,851km",없음,없음,없음,없음,없음
38622376,-,자가보증,"76,554km",없음,없음,없음,없음,없음
38243313,-,보험사보증,"16,314km",없음,없음,없음,없음,없음
38526748,오토,보험사보증,"61,603km",없음,없음,있음 / 렌트,있음,없음
38299478,-,자가보증,"88,425km",없음,없음,없음,없음,없음
38540085,-,보험사보증,"36,416km",없음,없음,없음,없음,있음
38495592,-,보험사보증,"142,604km",없음,없음,없음,없음,있음
38540499,오토,자가보증,"67,430km",없음,없음,없음,없음,없음
38561693,오토,보험사보증,"27,909km",없음,없음,없음,없음,없음
38308979,오토,보험사보증,"33,814km",없음,없음,없음,없음,없음
38606550,오토,보험사보증,"123,535km",없음,없음,없음,없음,있음
38538487,오토,보험사보증,"93,957km",없음,없음,없음,없음,없음
37879133,-,보험사보증,"163,597km",없음,없음,없음,없음,있음
38598643,오토,보험사보증,"67,096km",없음,없음,있음 / 렌트,없음,없음
38612043,-,보험사보증,"30,318km",없음,없음,없음,있음,있음
38501874,-,보험사보증,"19,010km",없음,없음,없음,없음,없음
38466797,-,보험사보증,"79,423km",없음,없음,없음,없음,없음
38149417,오토,보험사보증,"103,279km",없음,없음,없음,없음,없음
38417660,오토,자가보증,"52,913km",없음,없음,없음,없음,없음
38535305,오토,보험사보증,"68,596km",없음,없음,없음,없음,없음
38274936,-,보험사보증,"107,432km",없음,없음,있음 / 렌트,있음,없음
38418358,오토,보험사보증,"62,841km",없음,없음,없음,있음,있음
38606300,-,보험사보증,"137,794km",없음,없음,있음 / 렌트,없음,없음
